lat,lon,year,scenario,chill_days
48.818,-111.543,2025,ssp245,72
48.818,-110.319,2025,ssp245,67
48.818,-109.096,2025,ssp245,63
48.818,-107.872,2025,ssp245,60
48.818,-106.649,2025,ssp245,55
48.818,-105.426,2025,ssp245,49
48.818,-104.202,2025,ssp245,46
48.818,-102.979,2025,ssp245,46
48.818,-101.755,2025,ssp245,46
48.818,-100.532,2025,ssp245,47
48.818,-99.308,2025,ssp245,47
48.818,-98.085,2025,ssp245,47
48.818,-96.862,2025,ssp245,47
48.818,-95.638,2025,ssp245,49
48.818,-94.415,2025,ssp245,50
48.818,-93.192,2025,ssp245,50
48.818,-91.968,2025,ssp245,50
48.818,-90.745,2025,ssp245,49
48.818,-89.521,2025,ssp245,49
48.818,-88.298,2025,ssp245,50
48.818,-87.074,2025,ssp245,49
48.818,-85.851,2025,ssp245,46
48.818,-84.628,2025,ssp245,45
48.818,-83.404,2025,ssp245,52
48.818,-82.181,2025,ssp245,57
48.818,-80.957,2025,ssp245,57
48.818,-79.734,2025,ssp245,58
48.818,-78.511,2025,ssp245,59
48.818,-77.287,2025,ssp245,60
48.818,-76.064,2025,ssp245,60
48.818,-74.84,2025,ssp245,59
48.818,-73.617,2025,ssp245,59
48.818,-72.394,2025,ssp245,59
48.818,-71.17,2025,ssp245,57
48.818,-69.947,2025,ssp245,54
48.818,-68.723,2025,ssp245,52
48.818,-67.5,2025,ssp245,51
49.437,-125.0,2025,ssp245,87
49.437,-123.777,2025,ssp245,88
49.437,-122.553,2025,ssp245,89
49.437,-121.33,2025,ssp245,98
49.437,-120.106,2025,ssp245,107
49.437,-118.883,2025,ssp245,102
49.437,-117.66,2025,ssp245,96
49.437,-116.436,2025,ssp245,89
49.437,-115.213,2025,ssp245,81
49.437,-113.989,2025,ssp245,76
49.437,-112.766,2025,ssp245,71
49.437,-111.543,2025,ssp245,68
49.437,-110.319,2025,ssp245,67
49.437,-109.096,2025,ssp245,62
49.437,-107.872,2025,ssp245,57
49.437,-106.649,2025,ssp245,51
49.437,-105.426,2025,ssp245,43
49.437,-104.202,2025,ssp245,42
49.437,-102.979,2025,ssp245,44
49.437,-101.755,2025,ssp245,45
49.437,-100.532,2025,ssp245,46
49.437,-99.308,2025,ssp245,46
49.437,-98.085,2025,ssp245,45
49.437,-96.862,2025,ssp245,46
49.437,-95.638,2025,ssp245,48
49.437,-94.415,2025,ssp245,49
49.437,-93.192,2025,ssp245,49
49.437,-91.968,2025,ssp245,49
49.437,-90.745,2025,ssp245,49
49.437,-89.521,2025,ssp245,49
49.437,-88.298,2025,ssp245,48
49.437,-87.074,2025,ssp245,47
49.437,-85.851,2025,ssp245,46
49.437,-84.628,2025,ssp245,47
49.437,-83.404,2025,ssp245,51
49.437,-82.181,2025,ssp245,54
49.437,-80.957,2025,ssp245,56
49.437,-79.734,2025,ssp245,58
49.437,-78.511,2025,ssp245,60
49.437,-77.287,2025,ssp245,62
49.437,-76.064,2025,ssp245,60
49.437,-74.84,2025,ssp245,59
49.437,-73.617,2025,ssp245,58
49.437,-72.394,2025,ssp245,58
49.437,-71.17,2025,ssp245,55
49.437,-69.947,2025,ssp245,53
49.437,-68.723,2025,ssp245,52
49.437,-67.5,2025,ssp245,51
24.085,-125.0,2026,ssp245,0
24.085,-123.777,2026,ssp245,0
24.085,-122.553,2026,ssp245,0
24.085,-121.33,2026,ssp245,0
24.085,-120.106,2026,ssp245,0
24.085,-118.883,2026,ssp245,0
24.085,-117.66,2026,ssp245,0
24.085,-116.436,2026,ssp245,0
24.085,-115.213,2026,ssp245,0
24.085,-113.989,2026,ssp245,0
24.085,-112.766,2026,ssp245,0
24.085,-111.543,2026,ssp245,0
24.085,-110.319,2026,ssp245,0
24.085,-109.096,2026,ssp245,0
24.085,-107.872,2026,ssp245,0
24.085,-106.649,2026,ssp245,34
24.085,-105.426,2026,ssp245,84
24.085,-104.202,2026,ssp245,96
24.085,-102.979,2026,ssp245,88
24.085,-101.755,2026,ssp245,67
24.085,-100.532,2026,ssp245,36
24.085,-99.308,2026,ssp245,17
24.085,-98.085,2026,ssp245,5
24.085,-96.862,2026,ssp245,0
24.085,-95.638,2026,ssp245,0
24.085,-94.415,2026,ssp245,0
24.085,-93.192,2026,ssp245,0
24.085,-91.968,2026,ssp245,0
24.085,-90.745,2026,ssp245,0
24.085,-89.521,2026,ssp245,0
24.085,-88.298,2026,ssp245,0
24.085,-87.074,2026,ssp245,0
24.085,-85.851,2026,ssp245,0
24.085,-84.628,2026,ssp245,0
24.085,-83.404,2026,ssp245,0
24.085,-82.181,2026,ssp245,0
24.085,-80.957,2026,ssp245,0
24.085,-79.734,2026,ssp245,0
24.085,-78.511,2026,ssp245,0
24.085,-77.287,2026,ssp245,0
24.085,-76.064,2026,ssp245,0
24.085,-74.84,2026,ssp245,0
24.085,-73.617,2026,ssp245,0
24.085,-72.394,2026,ssp245,0
24.085,-71.17,2026,ssp245,0
24.085,-69.947,2026,ssp245,0
24.085,-68.723,2026,ssp245,0
24.085,-67.5,2026,ssp245,0
24.703,-125.0,2026,ssp245,0
24.703,-123.777,2026,ssp245,0
24.703,-122.553,2026,ssp245,0
24.703,-121.33,2026,ssp245,0
24.703,-120.106,2026,ssp245,0
24.703,-118.883,2026,ssp245,0
24.703,-117.66,2026,ssp245,0
24.703,-116.436,2026,ssp245,0
24.703,-115.213,2026,ssp245,0
24.703,-113.989,2026,ssp245,0
24.703,-112.766,2026,ssp245,0
24.703,-111.543,2026,ssp245,0
24.703,-110.319,2026,ssp245,0
24.703,-109.096,2026,ssp245,1
24.703,-107.872,2026,ssp245,2
24.703,-106.649,2026,ssp245,38
24.703,-105.426,2026,ssp245,89
24.703,-104.202,2026,ssp245,92
24.703,-102.979,2026,ssp245,70
24.703,-101.755,2026,ssp245,49
24.703,-100.532,2026,ssp245,30
24.703,-99.308,2026,ssp245,15
24.703,-98.085,2026,ssp245,5
24.703,-96.862,2026,ssp245,0
24.703,-95.638,2026,ssp245,0
24.703,-94.415,2026,ssp245,0
24.703,-93.192,2026,ssp245,0
24.703,-91.968,2026,ssp245,0
24.703,-90.745,2026,ssp245,0
24.703,-89.521,2026,ssp245,0
24.703,-88.298,2026,ssp245,0
24.703,-87.074,2026,ssp245,0
24.703,-85.851,2026,ssp245,0
24.703,-84.628,2026,ssp245,0
24.703,-83.404,2026,ssp245,0
24.703,-82.181,2026,ssp245,0
24.703,-80.957,2026,ssp245,0
24.703,-79.734,2026,ssp245,0
24.703,-78.511,2026,ssp245,0
24.703,-77.287,2026,ssp245,0
24.703,-76.064,2026,ssp245,0
24.703,-74.84,2026,ssp245,0
24.703,-73.617,2026,ssp245,0
24.703,-72.394,2026,ssp245,0
24.703,-71.17,2026,ssp245,0
24.703,-69.947,2026,ssp245,0
24.703,-68.723,2026,ssp245,0
24.703,-67.5,2026,ssp245,0
25.321,-125.0,2026,ssp245,0
25.321,-123.777,2026,ssp245,0
25.321,-122.553,2026,ssp245,0
25.321,-121.33,2026,ssp245,0
25.321,-120.106,2026,ssp245,0
25.321,-118.883,2026,ssp245,0
25.321,-117.66,2026,ssp245,0
25.321,-116.436,2026,ssp245,0
25.321,-115.213,2026,ssp245,0
25.321,-113.989,2026,ssp245,0
25.321,-112.766,2026,ssp245,0
25.321,-111.543,2026,ssp245,0
25.321,-110.319,2026,ssp245,0
25.321,-109.096,2026,ssp245,2
25.321,-107.872,2026,ssp245,4
25.321,-106.649,2026,ssp245,41
25.321,-105.426,2026,ssp245,94
25.321,-104.202,2026,ssp245,88
25.321,-102.979,2026,ssp245,51
25.321,-101.755,2026,ssp245,32
25.321,-100.532,2026,ssp245,23
25.321,-99.308,2026,ssp245,14
25.321,-98.085,2026,ssp245,4
25.321,-96.862,2026,ssp245,0
25.321,-95.638,2026,ssp245,0
25.321,-94.415,2026,ssp245,0
25.321,-93.192,2026,ssp245,0
25.321,-91.968,2026,ssp245,0
25.321,-90.745,2026,ssp245,0
25.321,-89.521,2026,ssp245,0
25.321,-88.298,2026,ssp245,0
25.321,-87.074,2026,ssp245,0
25.321,-85.851,2026,ssp245,0
25.321,-84.628,2026,ssp245,0
25.321,-83.404,2026,ssp245,0
25.321,-82.181,2026,ssp245,0
25.321,-80.957,2026,ssp245,0
25.321,-79.734,2026,ssp245,0
25.321,-78.511,2026,ssp245,0
25.321,-77.287,2026,ssp245,0
25.321,-76.064,2026,ssp245,0
25.321,-74.84,2026,ssp245,0
25.321,-73.617,2026,ssp245,0
25.321,-72.394,2026,ssp245,0
25.321,-71.17,2026,ssp245,0
25.321,-69.947,2026,ssp245,0
25.321,-68.723,2026,ssp245,0
25.321,-67.5,2026,ssp245,0
25.94,-125.0,2026,ssp245,0
25.94,-123.777,2026,ssp245,0
25.94,-122.553,2026,ssp245,0
25.94,-121.33,2026,ssp245,0
25.94,-120.106,2026,ssp245,0
25.94,-118.883,2026,ssp245,0
25.94,-117.66,2026,ssp245,0
25.94,-116.436,2026,ssp245,0
25.94,-115.213,2026,ssp245,0
25.94,-113.989,2026,ssp245,0
25.94,-112.766,2026,ssp245,0
25.94,-111.543,2026,ssp245,0
25.94,-110.319,2026,ssp245,0
25.94,-109.096,2026,ssp245,19
25.94,-107.872,2026,ssp245,44
25.94,-106.649,2026,ssp245,69
25.94,-105.426,2026,ssp245,94
25.94,-104.202,2026,ssp245,81
25.94,-102.979,2026,ssp245,47
25.94,-101.755,2026,ssp245,29
25.94,-100.532,2026,ssp245,22
25.94,-99.308,2026,ssp245,15
25.94,-98.085,2026,ssp245,8
25.94,-96.862,2026,ssp245,3
25.94,-95.638,2026,ssp245,1
25.94,-94.415,2026,ssp245,0
25.94,-93.192,2026,ssp245,0
25.94,-91.968,2026,ssp245,0
25.94,-90.745,2026,ssp245,0
25.94,-89.521,2026,ssp245,0
25.94,-88.298,2026,ssp245,0
25.94,-87.074,2026,ssp245,0
25.94,-85.851,2026,ssp245,0
25.94,-84.628,2026,ssp245,0
25.94,-83.404,2026,ssp245,0
25.94,-82.181,2026,ssp245,0
25.94,-80.957,2026,ssp245,0
25.94,-79.734,2026,ssp245,0
25.94,-78.511,2026,ssp245,0
25.94,-77.287,2026,ssp245,0
25.94,-76.064,2026,ssp245,0
25.94,-74.84,2026,ssp245,0
25.94,-73.617,2026,ssp245,0
25.94,-72.394,2026,ssp245,0
25.94,-71.17,2026,ssp245,0
25.94,-69.947,2026,ssp245,0
25.94,-68.723,2026,ssp245,0
25.94,-67.5,2026,ssp245,0
26.558,-125.0,2026,ssp245,0
26.558,-123.777,2026,ssp245,0
26.558,-122.553,2026,ssp245,0
26.558,-121.33,2026,ssp245,0
26.558,-120.106,2026,ssp245,0
26.558,-118.883,2026,ssp245,0
26.558,-117.66,2026,ssp245,0
26.558,-116.436,2026,ssp245,0
26.558,-115.213,2026,ssp245,0
26.558,-113.989,2026,ssp245,0
26.558,-112.766,2026,ssp245,1
26.558,-111.543,2026,ssp245,1
26.558,-110.319,2026,ssp245,1
26.558,-109.096,2026,ssp245,37
26.558,-107.872,2026,ssp245,86
26.558,-106.649,2026,ssp245,99
26.558,-105.426,2026,ssp245,95
26.558,-104.202,2026,ssp245,74
26.558,-102.979,2026,ssp245,43
26.558,-101.755,2026,ssp245,27
26.558,-100.532,2026,ssp245,21
26.558,-99.308,2026,ssp245,16
26.558,-98.085,2026,ssp245,12
26.558,-96.862,2026,ssp245,7
26.558,-95.638,2026,ssp245,2
26.558,-94.415,2026,ssp245,0
26.558,-93.192,2026,ssp245,0
26.558,-91.968,2026,ssp245,0
26.558,-90.745,2026,ssp245,0
26.558,-89.521,2026,ssp245,0
26.558,-88.298,2026,ssp245,0
26.558,-87.074,2026,ssp245,0
26.558,-85.851,2026,ssp245,0
26.558,-84.628,2026,ssp245,0
26.558,-83.404,2026,ssp245,0
26.558,-82.181,2026,ssp245,0
26.558,-80.957,2026,ssp245,0
26.558,-79.734,2026,ssp245,0
26.558,-78.511,2026,ssp245,0
26.558,-77.287,2026,ssp245,0
26.558,-76.064,2026,ssp245,0
26.558,-74.84,2026,ssp245,0
26.558,-73.617,2026,ssp245,0
26.558,-72.394,2026,ssp245,0
26.558,-71.17,2026,ssp245,0
26.558,-69.947,2026,ssp245,0
26.558,-68.723,2026,ssp245,0
26.558,-67.5,2026,ssp245,0
27.176,-125.0,2026,ssp245,0
27.176,-123.777,2026,ssp245,0
27.176,-122.553,2026,ssp245,0
27.176,-121.33,2026,ssp245,0
27.176,-120.106,2026,ssp245,0
27.176,-118.883,2026,ssp245,0
27.176,-117.66,2026,ssp245,0
27.176,-116.436,2026,ssp245,0
27.176,-115.213,2026,ssp245,0
27.176,-113.989,2026,ssp245,5
27.176,-112.766,2026,ssp245,11
27.176,-111.543,2026,ssp245,15
27.176,-110.319,2026,ssp245,17
27.176,-109.096,2026,ssp245,50
27.176,-107.872,2026,ssp245,95
27.176,-106.649,2026,ssp245,101
27.176,-105.426,2026,ssp245,90
27.176,-104.202,2026,ssp245,72
27.176,-102.979,2026,ssp245,49
27.176,-101.755,2026,ssp245,34
27.176,-100.532,2026,ssp245,22
27.176,-99.308,2026,ssp245,16
27.176,-98.085,2026,ssp245,13
27.176,-96.862,2026,ssp245,9
27.176,-95.638,2026,ssp245,3
27.176,-94.415,2026,ssp245,0
27.176,-93.192,2026,ssp245,0
27.176,-91.968,2026,ssp245,0
27.176,-90.745,2026,ssp245,0
27.176,-89.521,2026,ssp245,0
27.176,-88.298,2026,ssp245,0
27.176,-87.074,2026,ssp245,0
27.176,-85.851,2026,ssp245,0
27.176,-84.628,2026,ssp245,0
27.176,-83.404,2026,ssp245,1
27.176,-82.181,2026,ssp245,1
27.176,-80.957,2026,ssp245,1
27.176,-79.734,2026,ssp245,0
27.176,-78.511,2026,ssp245,0
27.176,-77.287,2026,ssp245,0
27.176,-76.064,2026,ssp245,0
27.176,-74.84,2026,ssp245,0
27.176,-73.617,2026,ssp245,0
27.176,-72.394,2026,ssp245,0
27.176,-71.17,2026,ssp245,0
27.176,-69.947,2026,ssp245,0
27.176,-68.723,2026,ssp245,0
27.176,-67.5,2026,ssp245,0
27.795,-125.0,2026,ssp245,0
27.795,-123.777,2026,ssp245,0
27.795,-122.553,2026,ssp245,0
27.795,-121.33,2026,ssp245,0
27.795,-120.106,2026,ssp245,0
27.795,-118.883,2026,ssp245,0
27.795,-117.66,2026,ssp245,0
27.795,-116.436,2026,ssp245,0
27.795,-115.213,2026,ssp245,0
27.795,-113.989,2026,ssp245,11
27.795,-112.766,2026,ssp245,23
27.795,-111.543,2026,ssp245,30
27.795,-110.319,2026,ssp245,34
27.795,-109.096,2026,ssp245,63
27.795,-107.872,2026,ssp245,99
27.795,-106.649,2026,ssp245,100
27.795,-105.426,2026,ssp245,84
27.795,-104.202,2026,ssp245,70
27.795,-102.979,2026,ssp245,57
27.795,-101.755,2026,ssp245,41
27.795,-100.532,2026,ssp245,24
27.795,-99.308,2026,ssp245,15
27.795,-98.085,2026,ssp245,14
27.795,-96.862,2026,ssp245,10
27.795,-95.638,2026,ssp245,3
27.795,-94.415,2026,ssp245,0
27.795,-93.192,2026,ssp245,0
27.795,-91.968,2026,ssp245,0
27.795,-90.745,2026,ssp245,0
27.795,-89.521,2026,ssp245,0
27.795,-88.298,2026,ssp245,0
27.795,-87.074,2026,ssp245,0
27.795,-85.851,2026,ssp245,0
27.795,-84.628,2026,ssp245,0
27.795,-83.404,2026,ssp245,2
27.795,-82.181,2026,ssp245,2
27.795,-80.957,2026,ssp245,1
27.795,-79.734,2026,ssp245,0
27.795,-78.511,2026,ssp245,0
27.795,-77.287,2026,ssp245,0
27.795,-76.064,2026,ssp245,0
27.795,-74.84,2026,ssp245,0
27.795,-73.617,2026,ssp245,0
27.795,-72.394,2026,ssp245,0
27.795,-71.17,2026,ssp245,0
27.795,-69.947,2026,ssp245,0
27.795,-68.723,2026,ssp245,0
27.795,-67.5,2026,ssp245,0
28.413,-125.0,2026,ssp245,0
28.413,-123.777,2026,ssp245,0
28.413,-122.553,2026,ssp245,0
28.413,-121.33,2026,ssp245,0
28.413,-120.106,2026,ssp245,0
28.413,-118.883,2026,ssp245,0
28.413,-117.66,2026,ssp245,0
28.413,-116.436,2026,ssp245,0
28.413,-115.213,2026,ssp245,0
28.413,-113.989,2026,ssp245,12
28.413,-112.766,2026,ssp245,27
28.413,-111.543,2026,ssp245,36
28.413,-110.319,2026,ssp245,45
28.413,-109.096,2026,ssp245,70
28.413,-107.872,2026,ssp245,101
28.413,-106.649,2026,ssp245,100
28.413,-105.426,2026,ssp245,84
28.413,-104.202,2026,ssp245,72
28.413,-102.979,2026,ssp245,61
28.413,-101.755,2026,ssp245,45
28.413,-100.532,2026,ssp245,27
28.413,-99.308,2026,ssp245,18
28.413,-98.085,2026,ssp245,18
28.413,-96.862,2026,ssp245,14
28.413,-95.638,2026,ssp245,8
28.413,-94.415,2026,ssp245,4
28.413,-93.192,2026,ssp245,3
28.413,-91.968,2026,ssp245,2
28.413,-90.745,2026,ssp245,2
28.413,-89.521,2026,ssp245,1
28.413,-88.298,2026,ssp245,1
28.413,-87.074,2026,ssp245,0
28.413,-85.851,2026,ssp245,1
28.413,-84.628,2026,ssp245,1
28.413,-83.404,2026,ssp245,3
28.413,-82.181,2026,ssp245,3
28.413,-80.957,2026,ssp245,1
28.413,-79.734,2026,ssp245,0
28.413,-78.511,2026,ssp245,0
28.413,-77.287,2026,ssp245,0
28.413,-76.064,2026,ssp245,0
28.413,-74.84,2026,ssp245,0
28.413,-73.617,2026,ssp245,0
28.413,-72.394,2026,ssp245,0
28.413,-71.17,2026,ssp245,0
28.413,-69.947,2026,ssp245,0
28.413,-68.723,2026,ssp245,0
28.413,-67.5,2026,ssp245,0
29.031,-125.0,2026,ssp245,0
29.031,-123.777,2026,ssp245,0
29.031,-122.553,2026,ssp245,0
29.031,-121.33,2026,ssp245,0
29.031,-120.106,2026,ssp245,0
29.031,-118.883,2026,ssp245,0
29.031,-117.66,2026,ssp245,0
29.031,-116.436,2026,ssp245,0
29.031,-115.213,2026,ssp245,0
29.031,-113.989,2026,ssp245,13
29.031,-112.766,2026,ssp245,28
29.031,-111.543,2026,ssp245,42
29.031,-110.319,2026,ssp245,55
29.031,-109.096,2026,ssp245,77
29.031,-107.872,2026,ssp245,103
29.031,-106.649,2026,ssp245,100
29.031,-105.426,2026,ssp245,85
29.031,-104.202,2026,ssp245,74
29.031,-102.979,2026,ssp245,64
29.031,-101.755,2026,ssp245,49
29.031,-100.532,2026,ssp245,30
29.031,-99.308,2026,ssp245,22
29.031,-98.085,2026,ssp245,22
29.031,-96.862,2026,ssp245,19
29.031,-95.638,2026,ssp245,14
29.031,-94.415,2026,ssp245,9
29.031,-93.192,2026,ssp245,6
29.031,-91.968,2026,ssp245,4
29.031,-90.745,2026,ssp245,4
29.031,-89.521,2026,ssp245,3
29.031,-88.298,2026,ssp245,1
29.031,-87.074,2026,ssp245,0
29.031,-85.851,2026,ssp245,1
29.031,-84.628,2026,ssp245,2
29.031,-83.404,2026,ssp245,4
29.031,-82.181,2026,ssp245,4
29.031,-80.957,2026,ssp245,2
29.031,-79.734,2026,ssp245,0
29.031,-78.511,2026,ssp245,0
29.031,-77.287,2026,ssp245,0
29.031,-76.064,2026,ssp245,0
29.031,-74.84,2026,ssp245,0
29.031,-73.617,2026,ssp245,0
29.031,-72.394,2026,ssp245,0
29.031,-71.17,2026,ssp245,0
29.031,-69.947,2026,ssp245,0
29.031,-68.723,2026,ssp245,0
29.031,-67.5,2026,ssp245,0
29.65,-125.0,2026,ssp245,0
29.65,-123.777,2026,ssp245,0
29.65,-122.553,2026,ssp245,0
29.65,-121.33,2026,ssp245,0
29.65,-120.106,2026,ssp245,0
29.65,-118.883,2026,ssp245,0
29.65,-117.66,2026,ssp245,0
29.65,-116.436,2026,ssp245,6
29.65,-115.213,2026,ssp245,13
29.65,-113.989,2026,ssp245,25
29.65,-112.766,2026,ssp245,38
29.65,-111.543,2026,ssp245,52
29.65,-110.319,2026,ssp245,66
29.65,-109.096,2026,ssp245,83
29.65,-107.872,2026,ssp245,100
29.65,-106.649,2026,ssp245,99
29.65,-105.426,2026,ssp245,90
29.65,-104.202,2026,ssp245,81
29.65,-102.979,2026,ssp245,71
29.65,-101.755,2026,ssp245,57
29.65,-100.532,2026,ssp245,40
29.65,-99.308,2026,ssp245,32
29.65,-98.085,2026,ssp245,30
29.65,-96.862,2026,ssp245,26
29.65,-95.638,2026,ssp245,21
29.65,-94.415,2026,ssp245,17
29.65,-93.192,2026,ssp245,15
29.65,-91.968,2026,ssp245,13
29.65,-90.745,2026,ssp245,11
29.65,-89.521,2026,ssp245,9
29.65,-88.298,2026,ssp245,6
29.65,-87.074,2026,ssp245,5
29.65,-85.851,2026,ssp245,6
29.65,-84.628,2026,ssp245,7
29.65,-83.404,2026,ssp245,8
29.65,-82.181,2026,ssp245,8
29.65,-80.957,2026,ssp245,4
29.65,-79.734,2026,ssp245,0
29.65,-78.511,2026,ssp245,0
29.65,-77.287,2026,ssp245,0
29.65,-76.064,2026,ssp245,0
29.65,-74.84,2026,ssp245,0
29.65,-73.617,2026,ssp245,0
29.65,-72.394,2026,ssp245,0
29.65,-71.17,2026,ssp245,0
29.65,-69.947,2026,ssp245,0
29.65,-68.723,2026,ssp245,0
29.65,-67.5,2026,ssp245,0
30.268,-125.0,2026,ssp245,0
30.268,-123.777,2026,ssp245,0
30.268,-122.553,2026,ssp245,0
30.268,-121.33,2026,ssp245,0
30.268,-120.106,2026,ssp245,0
30.268,-118.883,2026,ssp245,0
30.268,-117.66,2026,ssp245,0
30.268,-116.436,2026,ssp245,14
30.268,-115.213,2026,ssp245,30
30.268,-113.989,2026,ssp245,40
30.268,-112.766,2026,ssp245,49
30.268,-111.543,2026,ssp245,63
30.268,-110.319,2026,ssp245,79
30.268,-109.096,2026,ssp245,89
30.268,-107.872,2026,ssp245,96
30.268,-106.649,2026,ssp245,98
30.268,-105.426,2026,ssp245,97
30.268,-104.202,2026,ssp245,90
30.268,-102.979,2026,ssp245,79
30.268,-101.755,2026,ssp245,67
30.268,-100.532,2026,ssp245,53
30.268,-99.308,2026,ssp245,44
30.268,-98.085,2026,ssp245,39
30.268,-96.862,2026,ssp245,34
30.268,-95.638,2026,ssp245,29
30.268,-94.415,2026,ssp245,26
30.268,-93.192,2026,ssp245,26
30.268,-91.968,2026,ssp245,24
30.268,-90.745,2026,ssp245,20
30.268,-89.521,2026,ssp245,16
30.268,-88.298,2026,ssp245,12
30.268,-87.074,2026,ssp245,10
30.268,-85.851,2026,ssp245,12
30.268,-84.628,2026,ssp245,13
30.268,-83.404,2026,ssp245,14
30.268,-82.181,2026,ssp245,13
30.268,-80.957,2026,ssp245,6
30.268,-79.734,2026,ssp245,1
30.268,-78.511,2026,ssp245,0
30.268,-77.287,2026,ssp245,0
30.268,-76.064,2026,ssp245,0
30.268,-74.84,2026,ssp245,0
30.268,-73.617,2026,ssp245,0
30.268,-72.394,2026,ssp245,0
30.268,-71.17,2026,ssp245,0
30.268,-69.947,2026,ssp245,0
30.268,-68.723,2026,ssp245,0
30.268,-67.5,2026,ssp245,0
30.886,-125.0,2026,ssp245,0
30.886,-123.777,2026,ssp245,0
30.886,-122.553,2026,ssp245,0
30.886,-121.33,2026,ssp245,0
30.886,-120.106,2026,ssp245,0
30.886,-118.883,2026,ssp245,0
30.886,-117.66,2026,ssp245,0
30.886,-116.436,2026,ssp245,18
30.886,-115.213,2026,ssp245,39
30.886,-113.989,2026,ssp245,49
30.886,-112.766,2026,ssp245,57
30.886,-111.543,2026,ssp245,71
30.886,-110.319,2026,ssp245,85
30.886,-109.096,2026,ssp245,92
30.886,-107.872,2026,ssp245,95
30.886,-106.649,2026,ssp245,98
30.886,-105.426,2026,ssp245,99
30.886,-104.202,2026,ssp245,95
30.886,-102.979,2026,ssp245,87
30.886,-101.755,2026,ssp245,76
30.886,-100.532,2026,ssp245,64
30.886,-99.308,2026,ssp245,54
30.886,-98.085,2026,ssp245,46
30.886,-96.862,2026,ssp245,40
30.886,-95.638,2026,ssp245,36
30.886,-94.415,2026,ssp245,34
30.886,-93.192,2026,ssp245,34
30.886,-91.968,2026,ssp245,32
30.886,-90.745,2026,ssp245,29
30.886,-89.521,2026,ssp245,26
30.886,-88.298,2026,ssp245,22
30.886,-87.074,2026,ssp245,19
30.886,-85.851,2026,ssp245,20
30.886,-84.628,2026,ssp245,21
30.886,-83.404,2026,ssp245,20
30.886,-82.181,2026,ssp245,17
30.886,-80.957,2026,ssp245,9
30.886,-79.734,2026,ssp245,2
30.886,-78.511,2026,ssp245,1
30.886,-77.287,2026,ssp245,0
30.886,-76.064,2026,ssp245,0
30.886,-74.84,2026,ssp245,0
30.886,-73.617,2026,ssp245,0
30.886,-72.394,2026,ssp245,0
30.886,-71.17,2026,ssp245,0
30.886,-69.947,2026,ssp245,0
30.886,-68.723,2026,ssp245,0
30.886,-67.5,2026,ssp245,0
31.505,-125.0,2026,ssp245,0
31.505,-123.777,2026,ssp245,0
31.505,-122.553,2026,ssp245,0
31.505,-121.33,2026,ssp245,0
31.505,-120.106,2026,ssp245,0
31.505,-118.883,2026,ssp245,0
31.505,-117.66,2026,ssp245,0
31.505,-116.436,2026,ssp245,21
31.505,-115.213,2026,ssp245,46
31.505,-113.989,2026,ssp245,56
31.505,-112.766,2026,ssp245,64
31.505,-111.543,2026,ssp245,77
31.505,-110.319,2026,ssp245,90
31.505,-109.096,2026,ssp245,94
31.505,-107.872,2026,ssp245,95
31.505,-106.649,2026,ssp245,97
31.505,-105.426,2026,ssp245,100
31.505,-104.202,2026,ssp245,99
31.505,-102.979,2026,ssp245,95
31.505,-101.755,2026,ssp245,86
31.505,-100.532,2026,ssp245,74
31.505,-99.308,2026,ssp245,63
31.505,-98.085,2026,ssp245,53
31.505,-96.862,2026,ssp245,47
31.505,-95.638,2026,ssp245,43
31.505,-94.415,2026,ssp245,41
31.505,-93.192,2026,ssp245,41
31.505,-91.968,2026,ssp245,40
31.505,-90.745,2026,ssp245,39
31.505,-89.521,2026,ssp245,36
31.505,-88.298,2026,ssp245,32
31.505,-87.074,2026,ssp245,30
31.505,-85.851,2026,ssp245,30
31.505,-84.628,2026,ssp245,29
31.505,-83.404,2026,ssp245,27
31.505,-82.181,2026,ssp245,22
31.505,-80.957,2026,ssp245,11
31.505,-79.734,2026,ssp245,2
31.505,-78.511,2026,ssp245,1
31.505,-77.287,2026,ssp245,0
31.505,-76.064,2026,ssp245,0
31.505,-74.84,2026,ssp245,0
31.505,-73.617,2026,ssp245,0
31.505,-72.394,2026,ssp245,0
31.505,-71.17,2026,ssp245,0
31.505,-69.947,2026,ssp245,0
31.505,-68.723,2026,ssp245,0
31.505,-67.5,2026,ssp245,0
32.123,-125.0,2026,ssp245,0
32.123,-123.777,2026,ssp245,0
32.123,-122.553,2026,ssp245,0
32.123,-121.33,2026,ssp245,0
32.123,-120.106,2026,ssp245,0
32.123,-118.883,2026,ssp245,0
32.123,-117.66,2026,ssp245,0
32.123,-116.436,2026,ssp245,23
32.123,-115.213,2026,ssp245,50
32.123,-113.989,2026,ssp245,60
32.123,-112.766,2026,ssp245,66
32.123,-111.543,2026,ssp245,78
32.123,-110.319,2026,ssp245,92
32.123,-109.096,2026,ssp245,97
32.123,-107.872,2026,ssp245,100
32.123,-106.649,2026,ssp245,102
32.123,-105.426,2026,ssp245,103
32.123,-104.202,2026,ssp245,102
32.123,-102.979,2026,ssp245,99
32.123,-101.755,2026,ssp245,93
32.123,-100.532,2026,ssp245,84
32.123,-99.308,2026,ssp245,75
32.123,-98.085,2026,ssp245,65
32.123,-96.862,2026,ssp245,58
32.123,-95.638,2026,ssp245,53
32.123,-94.415,2026,ssp245,49
